source,unit_id,unit_type,year,unit_date,unit_label,unit_url,n_items_total
The European Physical Journal C,epj_c_2009_v60_i3,journal_issue,2009,2009-02-18,"vol. 60, issue 3",https://doi.org/10.1140/epjc/s10052-009-0892-7,16
The European Physical Journal C,epj_c_2009_v60_i4,journal_issue,2009,2009-02-25,"vol. 60, issue 4",https://doi.org/10.1140/epjc/s10052-009-0957-7,14
The European Physical Journal C,epj_c_2009_v61_i1,journal_issue,2009,2009-03-18,"vol. 61, issue 1",https://doi.org/10.1140/epjc/s10052-009-0977-3,9
The European Physical Journal C,epj_c_2009_v61_i2,journal_issue,2009,2009-03-26,"vol. 61, issue 2",https://doi.org/10.1140/epjc/s10052-009-0986-2,13
The European Physical Journal C,epj_c_2009_v61_i3,journal_issue,2009,2009-04-07,"vol. 61, issue 3",https://doi.org/10.1140/epjc/s10052-009-1020-4,15
The European Physical Journal C,epj_c_2009_v61_i4,journal_issue,2009,2009-01-08,"vol. 61, issue 4",https://doi.org/10.1140/epjc/s10052-008-0842-9,43
The European Physical Journal C,epj_c_2009_v62_i1,journal_issue,2009,2009-01-01,"vol. 62, issue 1",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=200902294117746874,44
The European Physical Journal C,epj_c_2009_v62_i2,journal_issue,2009,2009-04-21,"vol. 62, issue 2",https://doi.org/10.1140/epjc/s10052-009-1027-x,18
The European Physical Journal C,epj_c_2009_v62_i3,journal_issue,2009,2009-05-19,"vol. 62, issue 3",https://doi.org/10.1140/epjc/s10052-009-1051-x,18
The European Physical Journal C,epj_c_2009_v62_i4,journal_issue,2009,2009-05-26,"vol. 62, issue 4",https://doi.org/10.1140/epjc/s10052-009-1059-2,7
The European Physical Journal C,epj_c_2009_v63_i1,journal_issue,2009,2009-06-09,"vol. 63, issue 1",https://doi.org/10.1140/epjc/s10052-009-1060-9,16
The European Physical Journal C,epj_c_2009_v63_i2,journal_issue,2009,2009-07-03,"vol. 63, issue 2",https://doi.org/10.1140/epjc/s10052-009-1072-5,9
The European Physical Journal C,epj_c_2009_v63_i3,journal_issue,2009,2009-07-30,"vol. 63, issue 3",https://doi.org/10.1140/epjc/s10052-009-1104-1,11
The European Physical Journal C,epj_c_2009_v63_i4,journal_issue,2009,2009-08-26,"vol. 63, issue 4",https://doi.org/10.1140/epjc/s10052-009-1114-z,6
The European Physical Journal C,epj_c_2009_v64_i1,journal_issue,2009,2009-08-20,"vol. 64, issue 1",https://doi.org/10.1140/epjc/s10052-009-1120-1,20
The European Physical Journal C,epj_c_2009_v64_i2,journal_issue,2009,2009-09-16,"vol. 64, issue 2",https://doi.org/10.1140/epjc/s10052-009-1145-5,9
The European Physical Journal C,epj_c_2009_v64_i3,journal_issue,2009,2009-09-21,"vol. 64, issue 3",https://doi.org/10.1140/epjc/s10052-009-1151-7,13
The European Physical Journal C,epj_c_2009_v64_i4,journal_issue,2009,2009-10-15,"vol. 64, issue 4",https://doi.org/10.1140/epjc/s10052-009-1162-4,12
The European Physical Journal C,epj_c_2009_v65_i1_2,journal_issue,2009,2009-10-21,"vol. 65, issue 1-2",https://doi.org/10.1140/epjc/s10052-009-1170-4,25
The European Physical Journal C,epj_c_2009_v65_i3_4,journal_issue,2009,2009-10-19,"vol. 65, issue 3-4",https://doi.org/10.1140/epjc/s10052-009-1163-3,25
The European Physical Journal C,epj_c_2009_v66_i1_2,journal_issue,2009,2009-12-09,"vol. 66, issue 1-2",https://doi.org/10.1140/epjc/s10052-009-1226-5,3
The European Physical Journal C,epj_c_2010_01_batch,official_article_batch,2010,2010-01-01,article batch 2010-01,https://www.academia.edu/4945306/Charged_particle_multiplicity_measurement_in_proton_proton_collisions_at_TeV_with_ALICE_at_LHC,2
The European Physical Journal C,epj_c_2010_v65_i3_4,journal_issue,2010,2010-01-07,"vol. 65, issue 3-4",https://doi.org/10.1140/epjc/s10052-009-1230-9,1
The European Physical Journal C,epj_c_2010_v66_i1_2,journal_issue,2010,2010-01-04,"vol. 66, issue 1-2",https://doi.org/10.1140/epjc/s10052-009-1232-7,21
The European Physical Journal C,epj_c_2010_v66_i3_4,journal_issue,2010,2010-02-10,"vol. 66, issue 3-4",https://doi.org/10.1140/epjc/s10052-010-1250-5,16
The European Physical Journal C,epj_c_2010_v67,journal_volume_or_batch,2010,2010-01-01,vol. 67,https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201002245236844841,1
The European Physical Journal C,epj_c_2010_v67_i1_2,journal_issue,2010,2010-02-24,"vol. 67, issue 1-2",https://doi.org/10.1140/epjc/s10052-010-1261-2,28
The European Physical Journal C,epj_c_2010_v67_i3_4,journal_issue,2010,2010-03-30,"vol. 67, issue 3-4",https://doi.org/10.1140/epjc/s10052-010-1298-2,26
The European Physical Journal C,epj_c_2010_v68_i1_2,journal_issue,2010,2010-04-01,"vol. 68, issue 1-2",https://doi.org/10.1140/epjc/s10052-010-1304-8,27
The European Physical Journal C,epj_c_2010_v68_i3_4,journal_issue,2010,2010-05-26,"vol. 68, issue 3-4",https://doi.org/10.1140/epjc/s10052-010-1341-3,24
The European Physical Journal C,epj_c_2010_v69_i1_2,journal_issue,2010,2010-05-26,"vol. 69, issue 1-2",https://doi.org/10.1140/epjc/s10052-010-1335-1,30
The European Physical Journal C,epj_c_2010_v69_i3_4,journal_issue,2010,2010-08-13,"vol. 69, issue 3-4",https://doi.org/10.1140/epjc/s10052-010-1408-1,27
The European Physical Journal C,epj_c_2010_v70_i1_2,journal_issue,2010,2010-08-23,"vol. 70, issue 1-2",https://doi.org/10.1140/epjc/s10052-010-1412-5,42
The European Physical Journal C,epj_c_2010_v70_i3,journal_issue,2010,2010-08-19,"vol. 70, issue 3",https://doi.org/10.1140/epjc/s10052-010-1366-7,15
The European Physical Journal C,epj_c_2010_v70_i4,journal_issue,2010,2010-11-15,"vol. 70, issue 4",https://doi.org/10.1140/epjc/s10052-010-1488-y,24
The European Physical Journal C,epj_c_2011_01_batch,official_article_batch,2011,2011-01-01,article batch 2011-01,https://www.academia.edu/8367248/Measurement_of_the_tbar_t_production_cross_section_in_pp_collisions_at_sqrt_s_7_TeV_using_the_kinematic_properties_of_events_with_leptons_and_jets,1
The European Physical Journal C,epj_c_2011_v71_i1,journal_issue,2011,2011-01-01,"vol. 71, issue 1",https://doi.org/10.1140/epjc/s10052-010-1515-z,29
The European Physical Journal C,epj_c_2011_v71_i10,journal_issue,2011,2011-09-30,"vol. 71, issue 10",https://doi.org/10.1140/epjc/s10052-011-1756-5,22
The European Physical Journal C,epj_c_2011_v71_i11,journal_issue,2011,2011-11-01,"vol. 71, issue 11",https://doi.org/10.1140/epjc/s10052-011-1797-9,31
The European Physical Journal C,epj_c_2011_v71_i12,journal_issue,2011,2011-12-01,"vol. 71, issue 12",https://doi.org/10.1140/epjc/s10052-011-1825-9,30
The European Physical Journal C,epj_c_2011_v71_i2,journal_issue,2011,2011-01-31,"vol. 71, issue 2",https://doi.org/10.1140/epjc/s10052-011-1544-2,31
The European Physical Journal C,epj_c_2011_v71_i3,journal_issue,2011,2011-03-01,"vol. 71, issue 3",https://doi.org/10.1140/epjc/s10052-011-1577-6,36
The European Physical Journal C,epj_c_2011_v71_i4,journal_issue,2011,2011-04-01,"vol. 71, issue 4",https://doi.org/10.1140/epjc/s10052-011-1630-5,25
The European Physical Journal C,epj_c_2011_v71_i5,journal_issue,2011,2011-04-30,"vol. 71, issue 5",https://doi.org/10.1140/epjc/s10052-011-1632-3,29
The European Physical Journal C,epj_c_2011_v71_i6,journal_issue,2011,2011-05-31,"vol. 71, issue 6",https://doi.org/10.1140/epjc/s10052-011-1666-6,29
The European Physical Journal C,epj_c_2011_v71_i7,journal_issue,2011,2011-01-01,"vol. 71, issue 7",https://is.muni.cz/publication/978301/cs/U1-Invariant-FR-over-tilde-Horava-Lifshitz-Gravity/Kluson-Nojiri-Odintsov-Saez-Gomez,18
The European Physical Journal C,epj_c_2011_v71_i8,journal_issue,2011,2011-01-01,"vol. 71, issue 8",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201102274814084593,23
The European Physical Journal C,epj_c_2011_v71_i9,journal_issue,2011,2011-01-01,"vol. 71, issue 9",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201102266134925698,32
The European Physical Journal C,epj_c_2012_01_batch,official_article_batch,2012,2012-01-01,article batch 2012-01,https://www.academia.edu/13944443/Search_for_charged_Higgs_bosons_in_e_e_collisions_at_sqrt_s_189_mbox_209_mbox_GeV_,1
The European Physical Journal C,epj_c_2012_v72,journal_volume_or_batch,2012,2012-01-01,vol. 72,https://dial.uclouvain.be/pr/boreal/object/boreal:131561,1
The European Physical Journal C,epj_c_2012_v72_i1,journal_issue,2012,2012-01-01,"vol. 72, issue 1",https://doi.org/10.1140/epjc/s10052-011-1849-1,23
The European Physical Journal C,epj_c_2012_v72_i10,journal_issue,2012,2012-10-01,"vol. 72, issue 10",https://doi.org/10.1140/epjc/s10052-012-2164-1,34
The European Physical Journal C,epj_c_2012_v72_i11,journal_issue,2012,2012-10-31,"vol. 72, issue 11",https://doi.org/10.1140/epjc/s10052-012-2207-7,42
The European Physical Journal C,epj_c_2012_v72_i12,journal_issue,2012,2012-11-30,"vol. 72, issue 12",https://doi.org/10.1140/epjc/s10052-012-2236-2,21
The European Physical Journal C,epj_c_2012_v72_i2,journal_issue,2012,2012-01-01,"vol. 72, issue 2",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201202251663401351,37
The European Physical Journal C,epj_c_2012_v72_i3,journal_issue,2012,2012-01-01,"vol. 72, issue 3",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201202243529009078,60
The European Physical Journal C,epj_c_2012_v72_i4,journal_issue,2012,2012-04-01,"vol. 72, issue 4",https://doi.org/10.1140/epjc/s10052-012-1971-8,34
The European Physical Journal C,epj_c_2012_v72_i5,journal_issue,2012,2012-01-01,"vol. 72, issue 5",http://istina.msu.ru/publications/article/18706876/,31
The European Physical Journal C,epj_c_2012_v72_i6,journal_issue,2012,2012-01-01,"vol. 72, issue 6",http://istina.msu.ru/publications/article/18706844/,34
The European Physical Journal C,epj_c_2012_v72_i7,journal_issue,2012,2012-07-01,"vol. 72, issue 7",https://doi.org/10.1140/epjc/s10052-012-2093-z,36
The European Physical Journal C,epj_c_2012_v72_i8,journal_issue,2012,2012-08-01,"vol. 72, issue 8",https://doi.org/10.1140/epjc/s10052-012-2112-0,37
The European Physical Journal C,epj_c_2012_v72_i9,journal_issue,2012,2012-09-01,"vol. 72, issue 9",https://doi.org/10.1140/epjc/s10052-012-2139-2,35
The European Physical Journal C,epj_c_2013_05_batch,official_article_batch,2013,2013-05-01,article batch 2013-05,http://www.osti.gov/scitech/biblio/1089840,1
The European Physical Journal C,epj_c_2013_06_batch,official_article_batch,2013,2013-06-01,article batch 2013-06,http://dspace.mit.edu/handle/1721.1/115940?show=full,1
The European Physical Journal C,epj_c_2013_10_batch,official_article_batch,2013,2013-10-01,article batch 2013-10,http://dspace.mit.edu/handle/1721.1/116318?show=full,1
The European Physical Journal C,epj_c_2013_v36,journal_volume_or_batch,2013,2013-01-01,vol. 36,https://istina.msu.ru/publications/article/7336324/,1
The European Physical Journal C,epj_c_2013_v73,journal_volume_or_batch,2013,2013-01-01,vol. 73,https://repository.ubn.ru.nl/handle/2066/117094,1
The European Physical Journal C,epj_c_2013_v73_i1,journal_issue,2013,2013-01-01,"vol. 73, issue 1",https://doi.org/10.1140/epjc/s10052-012-2267-8,31
The European Physical Journal C,epj_c_2013_v73_i10,journal_issue,2013,2013-01-01,"vol. 73, issue 10",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302222214501772,44
The European Physical Journal C,epj_c_2013_v73_i11,journal_issue,2013,2013-01-01,"vol. 73, issue 11",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302267131427817,22
The European Physical Journal C,epj_c_2013_v73_i12,journal_issue,2013,2013-11-15,"vol. 73, issue 12",https://doi.org/10.1140/epjc/s10052-013-2641-1,41
The European Physical Journal C,epj_c_2013_v73_i2,journal_issue,2013,2013-01-31,"vol. 73, issue 2",https://doi.org/10.1140/epjc/s10052-013-2288-y,36
The European Physical Journal C,epj_c_2013_v73_i3,journal_issue,2013,2013-01-01,"vol. 73, issue 3",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302206998746096,39
The European Physical Journal C,epj_c_2013_v73_i4,journal_issue,2013,2013-01-01,"vol. 73, issue 4",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302247947493248,49
The European Physical Journal C,epj_c_2013_v73_i5,journal_issue,2013,2013-01-01,"vol. 73, issue 5",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302245042665069,31
The European Physical Journal C,epj_c_2013_v73_i6,journal_issue,2013,2013-01-01,"vol. 73, issue 6",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302279595667541,32
The European Physical Journal C,epj_c_2013_v73_i7,journal_issue,2013,2013-01-01,"vol. 73, issue 7",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302269378117147,33
The European Physical Journal C,epj_c_2013_v73_i8,journal_issue,2013,2013-01-01,"vol. 73, issue 8",https://jglobal.jst.go.jp/detail?JGLOBAL_ID=201302288916247190,37
The European Physical Journal C,epj_c_2013_v73_i9,journal_issue,2013,2013-09-01,"vol. 73, issue 9",https://doi.org/10.1140/epjc/s10052-013-2552-1,29
The European Physical Journal C,epj_c_2014_01_batch,official_article_batch,2014,2014-01-01,article batch 2014-01,http://dial.uclouvain.be/pr/boreal/object/boreal:154718,2
The European Physical Journal C,epj_c_2014_12_batch,official_article_batch,2014,2014-12-10,article batch 2014-12,https://doi.org/10.1007/10052.1434-6052,1
The European Physical Journal C,epj_c_2014_v74_i1,journal_issue,2014,2014-01-01,"vol. 74, issue 1",https://doi.org/10.1140/epjc/s10052-013-2702-5,32
The European Physical Journal C,epj_c_2014_v74_i10,journal_issue,2014,2014-09-29,"vol. 74, issue 10",https://doi.org/10.1140/epjc/s10052-014-3072-3,53
The European Physical Journal C,epj_c_2014_v74_i11,journal_issue,2014,2014-01-01,"vol. 74, issue 11",http://repository.ust.hk/ir/Record/1783.1-69752,54
The European Physical Journal C,epj_c_2014_v74_i12,journal_issue,2014,2014-12-01,"vol. 74, issue 12",https://doi.org/10.1140/epjc/s10052-014-3174-y,36
The European Physical Journal C,epj_c_2014_v74_i2,journal_issue,2014,2014-01-31,"vol. 74, issue 2",https://doi.org/10.1140/epjc/s10052-014-2738-1,53
The European Physical Journal C,epj_c_2014_v74_i2982,journal_issue,2014,2014-01-01,"vol. 74, issue 2982",https://istina.msu.ru/publications/article/6929434/,1
The European Physical Journal C,epj_c_2014_v74_i3,journal_issue,2014,2014-03-01,"vol. 74, issue 3",https://doi.org/10.1140/epjc/s10052-013-2693-2,43
The European Physical Journal C,epj_c_2014_v74_i4,journal_issue,2014,2014-03-31,"vol. 74, issue 4",https://doi.org/10.1140/epjc/s10052-014-2780-z,32
The European Physical Journal C,epj_c_2014_v74_i5,journal_issue,2014,2014-04-30,"vol. 74, issue 5",https://doi.org/10.1140/epjc/s10052-014-2839-x,51
The European Physical Journal C,epj_c_2014_v74_i6,journal_issue,2014,2014-06-01,"vol. 74, issue 6",https://doi.org/10.1140/epjc/s10052-014-2897-0,40
The European Physical Journal C,epj_c_2014_v74_i7,journal_issue,2014,2014-07-01,"vol. 74, issue 7",https://doi.org/10.1140/epjc/s10052-014-2941-0,35
The European Physical Journal C,epj_c_2014_v74_i8,journal_issue,2014,2014-07-31,"vol. 74, issue 8",https://doi.org/10.1140/epjc/s10052-014-2956-6,59
The European Physical Journal C,epj_c_2014_v74_i9,journal_issue,2014,2014-09-01,"vol. 74, issue 9",https://doi.org/10.1140/epjc/s10052-014-2890-7,41
The European Physical Journal C,epj_c_2015_v75,journal_volume_or_batch,2015,2015-01-01,vol. 75,http://repository.ubn.ru.nl/bitstream/handle/2066/147400/147400.pdf,1
The European Physical Journal C,epj_c_2015_v75_i1,journal_issue,2015,2015-01-01,"vol. 75, issue 1",https://doi.org/10.1140/epjc/s10052-014-3190-y,39
The European Physical Journal C,epj_c_2015_v75_i10,journal_issue,2015,2015-09-29,"vol. 75, issue 10",https://doi.org/10.1140/epjc/s10052-015-3661-9,52
The European Physical Journal C,epj_c_2015_v75_i11,journal_issue,2015,2015-10-30,"vol. 75, issue 11",https://doi.org/10.1140/epjc/s10052-015-3742-9,52
The European Physical Journal C,epj_c_2015_v75_i12,journal_issue,2015,2015-11-30,"vol. 75, issue 12",https://doi.org/10.1140/epjc/s10052-015-3801-2,53
The European Physical Journal C,epj_c_2015_v75_i2,journal_issue,2015,2015-02-01,"vol. 75, issue 2",https://doi.org/10.1140/epjc/s10052-014-3242-3,59
The European Physical Journal C,epj_c_2015_v75_i3,journal_issue,2015,2015-02-27,"vol. 75, issue 3",https://doi.org/10.1140/epjc/s10052-014-3244-1,44
The European Physical Journal C,epj_c_2015_v75_i4,journal_issue,2015,2015-04-01,"vol. 75, issue 4",https://doi.org/10.1140/epjc/s10052-015-3405-x,35
The European Physical Journal C,epj_c_2015_v75_i5,journal_issue,2015,2015-04-29,"vol. 75, issue 5",https://doi.org/10.1140/epjc/s10052-015-3380-2,63
The European Physical Journal C,epj_c_2015_v75_i6,journal_issue,2015,2015-06-01,"vol. 75, issue 6",https://doi.org/10.1140/epjc/s10052-015-3461-2,57
The European Physical Journal C,epj_c_2015_v75_i7,journal_issue,2015,2015-06-30,"vol. 75, issue 7",https://doi.org/10.1140/epjc/s10052-015-3517-3,55
The European Physical Journal C,epj_c_2015_v75_i8,journal_issue,2015,2015-07-30,"vol. 75, issue 8",https://doi.org/10.1140/epjc/s10052-015-3575-6,49
The European Physical Journal C,epj_c_2015_v75_i9,journal_issue,2015,2015-09-01,"vol. 75, issue 9",https://doi.org/10.1140/epjc/s10052-015-3650-z,62
The European Physical Journal C,epj_c_2016_v76,journal_volume_or_batch,2016,2016-01-01,vol. 76,https://pesquisa.bvsalud.org/portal/resource/pt/mdl-27069414,1
The European Physical Journal C,epj_c_2016_v76_i1,journal_issue,2016,2016-01-01,"vol. 76, issue 1",https://doi.org/10.1140/epjc/s10052-015-3769-y,45
The European Physical Journal C,epj_c_2016_v76_i10,journal_issue,2016,2016-09-26,"vol. 76, issue 10",https://doi.org/10.1140/epjc/s10052-016-4364-6,62
The European Physical Journal C,epj_c_2016_v76_i11,journal_issue,2016,2016-10-27,"vol. 76, issue 11",https://doi.org/10.1140/epjc/s10052-016-4395-z,67
The European Physical Journal C,epj_c_2016_v76_i12,journal_issue,2016,2016-11-25,"vol. 76, issue 12",https://doi.org/10.1140/epjc/s10052-016-4512-z,64
The European Physical Journal C,epj_c_2016_v76_i199,journal_issue,2016,2016-01-01,"vol. 76, issue 199",https://istina.msu.ru/publications/article/20310838/,1
The European Physical Journal C,epj_c_2016_v76_i2,journal_issue,2016,2016-01-01,"vol. 76, issue 2",https://bdpi.usp.br/item/002769510,56
The European Physical Journal C,epj_c_2016_v76_i3,journal_issue,2016,2016-02-26,"vol. 76, issue 3",https://doi.org/10.1140/epjc/s10052-016-3933-z,73
The European Physical Journal C,epj_c_2016_v76_i4,journal_issue,2016,2016-03-30,"vol. 76, issue 4",https://doi.org/10.1140/epjc/s10052-016-4011-2,55
The European Physical Journal C,epj_c_2016_v76_i5,journal_issue,2016,2016-04-26,"vol. 76, issue 5",https://doi.org/10.1140/epjc/s10052-016-4084-y,71
The European Physical Journal C,epj_c_2016_v76_i6,journal_issue,2016,2016-05-27,"vol. 76, issue 6",https://doi.org/10.1140/epjc/s10052-016-4144-3,56
The European Physical Journal C,epj_c_2016_v76_i7,journal_issue,2016,2016-06-27,"vol. 76, issue 7",https://doi.org/10.1140/epjc/s10052-016-4218-2,62
The European Physical Journal C,epj_c_2016_v76_i8,journal_issue,2016,2016-07-27,"vol. 76, issue 8",https://doi.org/10.1140/epjc/s10052-016-4270-y,57
The European Physical Journal C,epj_c_2016_v76_i9,journal_issue,2016,2016-08-26,"vol. 76, issue 9",https://doi.org/10.1140/epjc/s10052-016-4320-5,44
The European Physical Journal C,epj_c_2016_v77_i1,journal_issue,2016,2016-12-27,"vol. 77, issue 1",https://doi.org/10.1140/epjc/s10052-016-4575-x,8
The European Physical Journal C,epj_c_2017_01_batch,official_article_batch,2017,2017-01-01,article batch 2017-01,https://dial.uclouvain.be/pr/boreal/object/boreal:187617,2
The European Physical Journal C,epj_c_2017_02_batch,official_article_batch,2017,2017-02-02,article batch 2017-02,http://inspirehep.net/record/1511869,1
The European Physical Journal C,epj_c_2017_04_batch,official_article_batch,2017,2017-04-06,article batch 2017-04,https://cds.cern.ch/record/2258822/files/CERN-EP-2017-066.pdf,1
The European Physical Journal C,epj_c_2017_v77,journal_volume_or_batch,2017,2017-01-01,vol. 77,https://bibliographie.uni-tuebingen.de/xmlui/handle/10900/87766,1
The European Physical Journal C,epj_c_2017_v77_i1,journal_issue,2017,2017-01-01,"vol. 77, issue 1",https://doi.org/10.1140/epjc/s10052-017-4598-y,50
The European Physical Journal C,epj_c_2017_v77_i10,journal_issue,2017,2017-09-30,"vol. 77, issue 10",https://doi.org/10.1140/epjc/s10052-017-5152-7,67
The European Physical Journal C,epj_c_2017_v77_i11,journal_issue,2017,2017-10-30,"vol. 77, issue 11",https://doi.org/10.1140/epjc/s10052-017-5283-x,91
The European Physical Journal C,epj_c_2017_v77_i12,journal_issue,2017,2017-11-29,"vol. 77, issue 12",https://doi.org/10.1140/epjc/s10052-017-5178-x,101
The European Physical Journal C,epj_c_2017_v77_i195,journal_issue,2017,2017-01-01,"vol. 77, issue 195",http://istina.msu.ru/publications/article/51907449/,1
The European Physical Journal C,epj_c_2017_v77_i2,journal_issue,2017,2017-01-30,"vol. 77, issue 2",https://doi.org/10.1140/epjc/s10052-016-4553-3,78
The European Physical Journal C,epj_c_2017_v77_i3,journal_issue,2017,2017-02-28,"vol. 77, issue 3",https://doi.org/10.1140/epjc/s10052-017-4697-9,66
The European Physical Journal C,epj_c_2017_v77_i4,journal_issue,2017,2017-03-30,"vol. 77, issue 4",https://doi.org/10.1140/epjc/s10052-017-4763-3,67
The European Physical Journal C,epj_c_2017_v77_i5,journal_issue,2017,2017-04-28,"vol. 77, issue 5",https://doi.org/10.1140/epjc/s10052-017-4834-5,87
The European Physical Journal C,epj_c_2017_v77_i6,journal_issue,2017,2017-05-30,"vol. 77, issue 6",https://doi.org/10.1140/epjc/s10052-017-4917-3,75
The European Physical Journal C,epj_c_2017_v77_i7,journal_issue,2017,2017-06-29,"vol. 77, issue 7",https://doi.org/10.1140/epjc/s10052-017-4997-0,68
The European Physical Journal C,epj_c_2017_v77_i8,journal_issue,2017,2017-07-28,"vol. 77, issue 8",https://doi.org/10.1140/epjc/s10052-017-5069-1,75
The European Physical Journal C,epj_c_2017_v77_i9,journal_issue,2017,2017-08-30,"vol. 77, issue 9",https://doi.org/10.1140/epjc/s10052-017-5137-6,78
The European Physical Journal C,epj_c_2017_v78_i1,journal_issue,2017,2017-12-29,"vol. 78, issue 1",https://doi.org/10.1140/epjc/s10052-017-5488-z,5
The European Physical Journal C,epj_c_2017_v78_i142,journal_issue,2017,2017-09-07,"vol. 78, issue 142",https://cds.cern.ch/record/2282669/files/arXiv:1709.02301.pdf,1
The European Physical Journal C,epj_c_2017_v78_i154,journal_issue,2017,2017-08-25,"vol. 78, issue 154",https://istina.msu.ru/publications/article/101822216/,1
The European Physical Journal C,epj_c_2018_01_batch,official_article_batch,2018,2018-01-01,article batch 2018-01,https://dial.uclouvain.be/pr/boreal/object/boreal:201355,1
The European Physical Journal C,epj_c_2018_04_batch,official_article_batch,2018,2018-04-19,article batch 2018-04,http://cds.cern.ch/record/2314216/files/1804.08906.pdf,1
The European Physical Journal C,epj_c_2018_v2018_i9,journal_issue,2018,2018-01-01,"vol. 2018, issue 9",https://bdpi.usp.br/item/002908987,1
The European Physical Journal C,epj_c_2018_v78_i1,journal_issue,2018,2018-01-01,"vol. 78, issue 1",https://doi.org/10.1140/epjc/s10052-017-5502-5,79
The European Physical Journal C,epj_c_2018_v78_i10,journal_issue,2018,2018-09-29,"vol. 78, issue 10",https://doi.org/10.1140/epjc/s10052-018-6250-x,82
The European Physical Journal C,epj_c_2018_v78_i11,journal_issue,2018,2018-10-30,"vol. 78, issue 11",https://doi.org/10.1140/epjc/s10052-018-6336-5,108
The European Physical Journal C,epj_c_2018_v78_i12,journal_issue,2018,2018-01-01,"vol. 78, issue 12",https://istina.msu.ru/publications/article/336317462/,48
The European Physical Journal C,epj_c_2018_v78_i2,journal_issue,2018,2018-01-30,"vol. 78, issue 2",https://doi.org/10.1140/epjc/s10052-018-5557-y,87
The European Physical Journal C,epj_c_2018_v78_i3,journal_issue,2018,2018-02-28,"vol. 78, issue 3",https://doi.org/10.1140/epjc/s10052-018-5624-4,104
The European Physical Journal C,epj_c_2018_v78_i4,journal_issue,2018,2018-03-30,"vol. 78, issue 4",https://doi.org/10.1140/epjc/s10052-018-5757-5,76
The European Physical Journal C,epj_c_2018_v78_i5,journal_issue,2018,2018-04-30,"vol. 78, issue 5",https://doi.org/10.1140/epjc/s10052-018-5833-x,81
The European Physical Journal C,epj_c_2018_v78_i6,journal_issue,2018,2018-05-29,"vol. 78, issue 6",https://doi.org/10.1140/epjc/s10052-018-5914-x,101
The European Physical Journal C,epj_c_2018_v78_i7,journal_issue,2018,2018-06-28,"vol. 78, issue 7",https://doi.org/10.1140/epjc/s10052-018-6019-2,75
The European Physical Journal C,epj_c_2018_v78_i8,journal_issue,2018,2018-07-30,"vol. 78, issue 8",https://doi.org/10.1140/epjc/s10052-018-6091-7,84
The European Physical Journal C,epj_c_2018_v78_i9,journal_issue,2018,2018-08-30,"vol. 78, issue 9",https://doi.org/10.1140/epjc/s10052-018-6170-9,103
The European Physical Journal C,epj_c_2019_01_batch,official_article_batch,2019,2019-01-01,article batch 2019-01,https://nyuscholars.nyu.edu/en/publications/measurement-of-w-boson-production-in-pbpb-collisions-at-snn-502-t,1
The European Physical Journal C,epj_c_2019_v79_i1,journal_issue,2019,2019-01-01,"vol. 79, issue 1",https://doi.org/10.1140/epjc/s10052-019-6572-3,89
The European Physical Journal C,epj_c_2019_v79_i10,journal_issue,2019,2019-09-30,"vol. 79, issue 10",https://doi.org/10.1140/epjc/s10052-019-7316-0,75
The European Physical Journal C,epj_c_2019_v79_i11,journal_issue,2019,2019-10-31,"vol. 79, issue 11",https://doi.org/10.1140/epjc/s10052-019-7366-3,95
The European Physical Journal C,epj_c_2019_v79_i12,journal_issue,2019,2019-11-28,"vol. 79, issue 12",https://doi.org/10.1140/epjc/s10052-019-7497-6,61
The European Physical Journal C,epj_c_2019_v79_i2,journal_issue,2019,2019-01-30,"vol. 79, issue 2",https://doi.org/10.1140/epjc/s10052-019-6610-1,89
The European Physical Journal C,epj_c_2019_v79_i3,journal_issue,2019,2019-02-27,"vol. 79, issue 3",https://doi.org/10.1140/epjc/s10052-019-6687-6,107
The European Physical Journal C,epj_c_2019_v79_i4,journal_issue,2019,2019-03-28,"vol. 79, issue 4",https://doi.org/10.1140/epjc/s10052-019-6786-4,82
The European Physical Journal C,epj_c_2019_v79_i5,journal_issue,2019,2019-04-29,"vol. 79, issue 5",https://doi.org/10.1140/epjc/s10052-019-6863-8,79
The European Physical Journal C,epj_c_2019_v79_i6,journal_issue,2019,2019-05-28,"vol. 79, issue 6",https://doi.org/10.1140/epjc/s10052-019-6869-2,99
The European Physical Journal C,epj_c_2019_v79_i7,journal_issue,2019,2019-06-28,"vol. 79, issue 7",https://doi.org/10.1140/epjc/s10052-019-7057-0,92
