source,page_index,archive_url,status_code,content_type,n_results,request_time
PLOS Computational Biology,31,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTEzNTU1MjAwMDAwLCA5OS4wLCAzNiwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyNzgxNDQ0MzIxJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:49.969555+00:00
PLOS Computational Biology,32,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTIzODM2ODAwMDAwLCA5OC4wLCAxOSwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyODAxMTY1MjE5J10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:51.638069+00:00
PLOS Computational Biology,33,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTM1MDY4ODAwMDAwLCAxMDAuMCwgMTM0LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzI5NTA0ODc2NTcnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:53.367067+00:00
PLOS Computational Biology,34,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTQ2MzAwODAwMDAwLCA5NC4wLCAxLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzMwMDIyMzA1MzcnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:54.982495+00:00
PLOS Computational Biology,35,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTU0OTQwODAwMDAwLCA5OC4wLCAxNSwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1cyOTM5OTc0OTEwJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:56.527443+00:00
PLOS Computational Biology,36,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTYyMjg0ODAwMDAwLCAxMDAuMCwgNjQsICdodHRwczovL29wZW5hbGV4Lm9yZy9XMjk1MzgyNjI1MiddIg%3D%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:58.143954+00:00
PLOS Computational Biology,37,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTcxNzAyNDAwMDAwLCA5NS4wLCAxLCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzI5ODE2MjE0ODMnXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:46:59.760312+00:00
PLOS Computational Biology,38,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTgyNTg4ODAwMDAwLCAxMDAuMCwgMTY5LCAnaHR0cHM6Ly9vcGVuYWxleC5vcmcvVzMwMDg5Mzc5ODInXSI%3D&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:47:01.409292+00:00
PLOS Computational Biology,39,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTkwNDUxMjAwMDAwLCA5OC4wLCAyMSwgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMDMyNTc2ODEwJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:47:03.030297+00:00
PLOS Computational Biology,40,https://api.openalex.org/works?filter=primary_location.source.id%3Ahttps%3A%2F%2Fopenalex.org%2FS86033158%2Cto_publication_date%3A2025-12-31&per-page=200&cursor=IlsxNTk5NjA5NjAwMDAwLCA5OS4wLCA2MywgJ2h0dHBzOi8vb3BlbmFsZXgub3JnL1czMDg0NjIyNDMwJ10i&select=id%2Cdoi%2Cdisplay_name%2Cpublication_year%2Cpublication_date%2Ctype%2Cauthorships%2Cprimary_location%2Copen_access%2Cconcepts%2Creferenced_works_count%2Ccited_by_count%2Cbiblio&sort=publication_date%3Aasc,200,application/json,200,2026-06-20T18:47:04.773061+00:00
