source,unit_id,unit_type,year,date,unit_label,title,authors,doi,pmid,pmcid,openalex_id,cited_by_count,referenced_works_count,oa_status,landing_page_url,candidate_pdf_urls,field_match,field_match_evidence
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-02,vol18_issue12,A phylogenetic approach to inferring the order in which mutations arise during cancer progression,Yuan Gao; Jeff Gaither; Julia Chifman; Laura Kubatko,10.1371/journal.pcbi.1010560,36459515,,https://openalex.org/W4310597268,10,41,gold,https://doi.org/10.1371/journal.pcbi.1010560,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010560&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,Input correlations impede suppression of chaos and learning in balanced firing-rate networks,Rainer Engelken; Alessandro Ingrosso; Ramin Khajeh; Sven Goedeke; L. F. Abbott,10.1371/journal.pcbi.1010590,36469504,,https://openalex.org/W4310703724,13,41,gold,https://doi.org/10.1371/journal.pcbi.1010590,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010590&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-20,vol18_issue12,A mathematical model of potassium homeostasis: Effect of feedforward and feedback controls,Melissa M. Stadt; Jessica Leete; Sophia Devinyak; Anita T. Layton,10.1371/journal.pcbi.1010607,36538563,,https://openalex.org/W4312019610,17,60,gold,https://doi.org/10.1371/journal.pcbi.1010607,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010607&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-12,vol18_issue12,Mixed mechanism of conformational selection and induced fit as a molecular recognition process in the calreticulin family of proteins,Ashalatha Sreshty Mamidi; Avadhesha Surolia,10.1371/journal.pcbi.1010661,36508460,,https://openalex.org/W4311180138,2,59,gold,https://doi.org/10.1371/journal.pcbi.1010661,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010661&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-01,vol18_issue12,Ten quick tips for sequence-based prediction of protein properties using machine learning,Qingzhen Hou; Katharina Waury; Dea Gogishvili; K. Anton Feenstra,10.1371/journal.pcbi.1010669,36454728,,https://openalex.org/W4311070988,17,62,gold,https://doi.org/10.1371/journal.pcbi.1010669,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010669&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-07,vol18_issue12,Comparing T cell receptor repertoires using optimal transport,Branden J Olson; Stefan Schattgen; Paul G. Thomas; Philip Bradley; F. A. Matsen,10.1371/journal.pcbi.1010681,36476997,,https://openalex.org/W4311582517,9,45,gold,https://doi.org/10.1371/journal.pcbi.1010681,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010681&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-02,vol18_issue12,Stability and learning in excitatory synapses by nonlinear inhibitory plasticity,Christoph Miehl; Julijana Gjorgjieva,10.1371/journal.pcbi.1010682,36459503,,https://openalex.org/W4310576386,33,127,gold,https://doi.org/10.1371/journal.pcbi.1010682,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010682&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Systematic comparison of modeling fidelity levels and parameter inference settings applied to negative feedback gene regulation,Adrien Coulier; Prashant Singh; Marc Sturrock; Andreas Hellander,10.1371/journal.pcbi.1010683,36520957,,https://openalex.org/W4311556637,3,57,gold,https://doi.org/10.1371/journal.pcbi.1010683,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010683&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,Using genetic data to identify transmission risk factors: Statistical assessment and application to tuberculosis transmission,Isaac Goldstein; Damon Bayer; Ivan Barilar; Balladiah Kizito; Ogopotse Matsiri; Chawangwa Modongo; Nicola M. Zetola; Stefan Niemann; et al.,10.1371/journal.pcbi.1010696,36469509,,https://openalex.org/W4311621214,12,31,gold,https://doi.org/10.1371/journal.pcbi.1010696,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010696&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Ten simple rules and a template for creating workflows-as-applications,Michael J. Roach; N. Tessa Pierce‐Ward; Radosław Suchecki; Vijini Mallawaarachchi; Bhavya Papudeshi; Scott A. Handley; C. Titus Brown; Nathan S. Watson‐Haigh; et al.,10.1371/journal.pcbi.1010705,36520686,,https://openalex.org/W4311607405,29,28,gold,https://doi.org/10.1371/journal.pcbi.1010705,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010705&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-01,vol18_issue12,Plausible pathway for a host-parasite molecular replication network to increase its complexity through Darwinian evolution,Rikuto Kamiura; Ryo Mizuuchi; Norikazu Ichihashi,10.1371/journal.pcbi.1010709,36454734,,https://openalex.org/W4310493711,25,54,gold,https://doi.org/10.1371/journal.pcbi.1010709,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010709&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-14,vol18_issue12,Interpreting tree ensemble machine learning models with endoR,Albane Ruaud; Niklas Pfister; Ruth E. Ley; Nicholas D. Youngblut,10.1371/journal.pcbi.1010714,36516158,,https://openalex.org/W4311438776,6,135,gold,https://doi.org/10.1371/journal.pcbi.1010714,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010714&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Eleven quick tips for data cleaning and feature engineering,Davide Chicco; Luca Oneto; Erica Tavazzi,10.1371/journal.pcbi.1010718,36520712,,https://openalex.org/W4311557029,60,224,gold,https://doi.org/10.1371/journal.pcbi.1010718,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010718&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-19,vol18_issue12,tension: A Python package for FORCE learning,Lu Bin Liu; Attila Losonczy; Zhenrui Liao,10.1371/journal.pcbi.1010722,36534709,,https://openalex.org/W4311911725,8,29,gold,https://doi.org/10.1371/journal.pcbi.1010722,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010722&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Using smartphone-GPS data to quantify human activity in green spaces,Alessandro Filazzola; Garland Xie; Kimberly L. Barrett; Andrea Dunn; Marc T. J. Johnson; J. Scott MacIvor,10.1371/journal.pcbi.1010725,36520687,,https://openalex.org/W4311557047,32,50,gold,https://doi.org/10.1371/journal.pcbi.1010725,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010725&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-29,vol18_issue12,A fast lasso-based method for inferring higher-order interactions,Kieran Elmes; Astra Heywood; Zhiyi Huang; Alex Gavryushkin,10.1371/journal.pcbi.1010730,36580499,,https://openalex.org/W4313270436,3,65,gold,https://doi.org/10.1371/journal.pcbi.1010730,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010730&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,Ten simple rules for empowering women in STEM,Patricia Guevara‐Ramírez; Viviana A. Ruiz‐Pozo; Santiago Cadena-Ullauri; Gabriela Salazar-Navas; Ana Acosta Bedón; J. Faustino V-Vázquez; Ana Karina Zambrano,10.1371/journal.pcbi.1010731,36548242,,https://openalex.org/W4312091690,12,58,gold,https://doi.org/10.1371/journal.pcbi.1010731,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010731&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,ToMExO: A probabilistic tree-structured model for cancer progression,Mohammadreza Mohaghegh Neyshabouri; Jens Lagergren,10.1371/journal.pcbi.1010732,36469540,,https://openalex.org/W4310704870,6,40,gold,https://doi.org/10.1371/journal.pcbi.1010732,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010732&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,Regional mutational signature activities in cancer genomes,Caitlin Timmons; Quaid Morris; Caitlin F. Harrigan,10.1371/journal.pcbi.1010733,36469539,,https://openalex.org/W4310703193,1,51,gold,https://doi.org/10.1371/journal.pcbi.1010733,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010733&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-21,vol18_issue12,A method to estimate the cellular composition of the mouse brain from heterogeneous datasets,Dimitri Rodarie; Csaba Verasztó; Yann Roussel; Michael Reimann; Daniel Keller; Srikanth Ramaswamy; Henry Markram; Marc-Oliver Gewaltig,10.1371/journal.pcbi.1010739,36542673,,https://openalex.org/W4312065927,32,94,gold,https://doi.org/10.1371/journal.pcbi.1010739,https://infoscience.epfl.ch/bitstreams/2cf8053a-7fa1-47ea-9bf9-c415b945adf1/download | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010739&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-02,vol18_issue12,Novel estimates reveal subnational heterogeneities in disease-relevant contact patterns in the United States,Casey Breen; Ayesha S. Mahmud; Dennis M. Feehan,10.1371/journal.pcbi.1010742,36459512,,https://openalex.org/W4310576385,6,52,gold,https://doi.org/10.1371/journal.pcbi.1010742,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010742&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-19,vol18_issue12,"Systematic comparison of differential expression networks in MTB mono-, HIV mono- and MTB/HIV co-infections for drug repurposing",Yao Jiang; Jiaxuan Zhang; Rong Liu,10.1371/journal.pcbi.1010744,36534703,,https://openalex.org/W4311911759,3,118,gold,https://doi.org/10.1371/journal.pcbi.1010744,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010744&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,EEG-representational geometries and psychometric distortions in approximate numerical judgment,Stefan Appelhoff; Ralph Hertwig; Bernhard Spitzer,10.1371/journal.pcbi.1010747,36469506,,https://openalex.org/W4310710088,5,75,gold,https://doi.org/10.1371/journal.pcbi.1010747,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010747&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,"Leveraging infectious disease models to interpret randomized controlled trials: Controlling enteric pathogen transmission through water, sanitation, and hygiene interventions",Andrew F. Brouwer; Marisa C. Eisenberg; Kevin Bakker; Savannah Boerger; Mondal Hasan Zahid; Matthew C. Freeman; Joseph N. S. Eisenberg,10.1371/journal.pcbi.1010748,36469517,,https://openalex.org/W4310705100,15,43,gold,https://doi.org/10.1371/journal.pcbi.1010748,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010748&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,"Secuer: Ultrafast, scalable and accurate clustering of single-cell RNA-seq data",Nana Wei; Yating Nie; Lin Liu; Xiaoqi Zheng; Hua‐Jun Wu,10.1371/journal.pcbi.1010753,36469543,,https://openalex.org/W4284962632,17,46,gold,https://doi.org/10.1371/journal.pcbi.1010753,https://arxiv.org/pdf/2205.12432 | https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010753&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-12,vol18_issue12,Close-kin mark-recapture methods to estimate demographic parameters of mosquitoes,Yogita Sharma; Jared B. Bennett; Gordana Rašić; John M. Marshall,10.1371/journal.pcbi.1010755,36508463,,https://openalex.org/W4311180122,11,40,gold,https://doi.org/10.1371/journal.pcbi.1010755,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010755&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-14,vol18_issue12,Sparse RNNs can support high-capacity classification,Denis Turcu; L. F. Abbott,10.1371/journal.pcbi.1010759,36516226,,https://openalex.org/W4311472037,3,15,gold,https://doi.org/10.1371/journal.pcbi.1010759,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010759&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,An individualized causal framework for learning intercellular communication networks that define microenvironments of individual tumors,Xueer Chen; Lujia Chen; Cornelius Kürten; Fattaneh Jabbari; Lazar Vujanović; Ying Ding; Binfeng Lu; Kevin GuoKai Lu; et al.,10.1371/journal.pcbi.1010761,36548438,,https://openalex.org/W4312089972,9,90,gold,https://doi.org/10.1371/journal.pcbi.1010761,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010761&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-16,vol18_issue12,Interacting active surfaces: A model for three-dimensional cell aggregates,Alejandro Torres-Sànchez; Max Kerr Winter; Guillaume Salbreux,10.1371/journal.pcbi.1010762,36525467,,https://openalex.org/W4311651288,32,93,gold,https://doi.org/10.1371/journal.pcbi.1010762,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010762&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-07,vol18_issue12,Population coding strategies in human tactile afferents,Giulia Corniani; Miguel A. Casal; Stefano Panzeri; Hannes P. Saal,10.1371/journal.pcbi.1010763,36477028,,https://openalex.org/W4311827862,16,49,gold,https://doi.org/10.1371/journal.pcbi.1010763,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010763&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-20,vol18_issue12,Improved visualization of high-dimensional data using the distance-of-distance transformation,Jinke Liu; Martin Vinck,10.1371/journal.pcbi.1010764,36538561,,https://openalex.org/W4312003144,15,22,gold,https://doi.org/10.1371/journal.pcbi.1010764,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010764&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-27,vol18_issue12,Bayesian inference of multi-point macromolecular architecture mixtures at nanometre resolution,Peter Embacher; Tsvetelina E. Germanova; Emanuele Roscioli; Andrew D. McAinsh; Nigel J. Burroughs,10.1371/journal.pcbi.1010765,36574448,,https://openalex.org/W4312211203,8,44,gold,https://doi.org/10.1371/journal.pcbi.1010765,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010765&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-05,vol18_issue12,Remeshing flexible membranes under the control of free energy,Xinxin Wang; Gaudenz Danuser,10.1371/journal.pcbi.1010766,36469547,,https://openalex.org/W4310699914,3,54,gold,https://doi.org/10.1371/journal.pcbi.1010766,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010766&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-07,vol18_issue12,Bayesian nowcasting with leading indicators applied to COVID-19 fatalities in Sweden,Fanny Bergström; Felix Günther; Michael Höhle; Tom Britton,10.1371/journal.pcbi.1010767,36477048,,https://openalex.org/W4311827889,21,26,gold,https://doi.org/10.1371/journal.pcbi.1010767,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010767&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Recalibrating probabilistic forecasts of epidemics,Aaron Rumack; Ryan J. Tibshirani; Roni Rosenfeld,10.1371/journal.pcbi.1010771,36520949,,https://openalex.org/W4311556604,4,21,gold,https://doi.org/10.1371/journal.pcbi.1010771,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010771&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-19,vol18_issue12,scDSSC: Deep Sparse Subspace Clustering for scRNA-seq Data,HaiYun Wang; Jianping Zhao; Chun-Hou Zheng; Yansen Su,10.1371/journal.pcbi.1010772,36534702,,https://openalex.org/W4311911704,20,48,gold,https://doi.org/10.1371/journal.pcbi.1010772,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010772&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-27,vol18_issue12,Robust and brain-like working memory through short-term synaptic plasticity,Leo Kozachkov; John Tauber; Mikael Lundqvist; Scott L. Brincat; Jean-Jacques Slotine; Earl K. Miller,10.1371/journal.pcbi.1010776,36574424,,https://openalex.org/W4312210577,49,49,gold,https://doi.org/10.1371/journal.pcbi.1010776,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010776&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-14,vol18_issue12,Sequence-sensitive elastic network captures dynamical features necessary for miR-125a maturation,Olivier Mailhot; Vincent Frappier; François Major; Rafaël Najmanovich,10.1371/journal.pcbi.1010777,36516216,,https://openalex.org/W4311472042,7,54,gold,https://doi.org/10.1371/journal.pcbi.1010777,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010777&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-15,vol18_issue12,Genome-wide identification and characterization of DNA enhancers with a stacked multivariate fusion framework,Yansong Wang; Zilong Hou; Yuning Yang; Ka‐Chun Wong; Xiangtao Li,10.1371/journal.pcbi.1010779,36520922,,https://openalex.org/W4311556529,11,60,gold,https://doi.org/10.1371/journal.pcbi.1010779,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010779&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,The catecholamine precursor Tyrosine reduces autonomic arousal and decreases decision thresholds in reinforcement learning and temporal discounting,David Mathar; Mani Erfanian Abdoust; Tobias Marrenbach; Deniz Tuzsus; Jan Peters,10.1371/journal.pcbi.1010785,36548401,,https://openalex.org/W4312097813,20,138,gold,https://doi.org/10.1371/journal.pcbi.1010785,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010785&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-21,vol18_issue12,Exploring a diverse world of effector domains and amyloid signaling motifs in fungal NLR proteins,Jakub W. Wojciechowski; Emirhan Tekoglu; Marlena Gąsior‐Głogowska; Virginie Coustou; Natalia Szulc; Monika Szefczyk; Marta Kopaczyńska; Sven J. Saupe; et al.,10.1371/journal.pcbi.1010787,36542665,,https://openalex.org/W4312064942,19,144,gold,https://doi.org/10.1371/journal.pcbi.1010787,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010787&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-14,vol18_issue12,CONGA: Copy number variation genotyping in ancient genomes and low-coverage sequencing data,Arda Söylev; Sevim Seda Çokoğlu; Dilek Koptekin; Can Alkan; Mehmet Somel,10.1371/journal.pcbi.1010788,36516232,,https://openalex.org/W4311438734,7,128,gold,https://doi.org/10.1371/journal.pcbi.1010788,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010788&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,Integrating unsupervised language model with triplet neural networks for protein gene ontology prediction,Yiheng Zhu; Chengxin Zhang; Dong‐Jun Yu; Yang Zhang,10.1371/journal.pcbi.1010793,36548439,,https://openalex.org/W4312097792,68,67,gold,https://doi.org/10.1371/journal.pcbi.1010793,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010793&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-21,vol18_issue12,Allosteric regulation in STAT3 interdomains is mediated by a rigid core: SH2 domain regulation by CCD in D170A variant,Tingting Zhao; Nischal Karki; Brian D. Zoltowski; Devin A. Matthews,10.1371/journal.pcbi.1010794,36542668,,https://openalex.org/W4312066257,11,51,gold,https://doi.org/10.1371/journal.pcbi.1010794,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010794&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,The effects of base rate neglect on sequential belief updating and real-world beliefs,Brandon K. Ashinoff; Justin Buck; Michael Woodford; Guillermo Horga,10.1371/journal.pcbi.1010796,36548395,,https://openalex.org/W4312097846,10,120,gold,https://doi.org/10.1371/journal.pcbi.1010796,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010796&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,Mechanistic model for human brain metabolism and its connection to the neurovascular coupling,Nicolas Sundqvist; Sebastian Sten; Peter Thompson; Benjamin Jan Andersson; Maria Engström; Gunnar Cedersund,10.1371/journal.pcbi.1010798,36548394,,https://openalex.org/W4312097856,19,61,gold,https://doi.org/10.1371/journal.pcbi.1010798,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010798&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-19,vol18_issue12,Model-based prioritization for acquiring protection,Sarah M. Tashjian; Toby Wise; Dean Mobbs,10.1371/journal.pcbi.1010805,36534704,,https://openalex.org/W4311911717,6,47,gold,https://doi.org/10.1371/journal.pcbi.1010805,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010805&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-19,vol18_issue12,Environmental and ecological controls of the spatial distribution of microbial populations in aggregates,Eloi Martinez‐Rabert; Chiel van Amstel; Cindy J. Smith; William T. Sloan; Rebeca González‐Cabaleiro,10.1371/journal.pcbi.1010807,36534694,,https://openalex.org/W4311911564,7,55,gold,https://doi.org/10.1371/journal.pcbi.1010807,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010807&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue12,journal_issue,2022,2022-12-22,vol18_issue12,Mesoscopic description of hippocampal replay and metastability in spiking neural networks with short-term plasticity,Bastian Pietras; Valentin Schmutz; Tilo Schwalger,10.1371/journal.pcbi.1010809,36548392,,https://openalex.org/W4312089950,16,182,gold,https://doi.org/10.1371/journal.pcbi.1010809,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1010809&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-09,vol18_issue2,Sparse balance: Excitatory-inhibitory networks with small bias currents and broadly distributed synaptic weights,Ramin Khajeh; Francesco Fumarola; L. F. Abbott,10.1371/journal.pcbi.1008836,35139071,,https://openalex.org/W4213401124,15,47,gold,https://doi.org/10.1371/journal.pcbi.1008836,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1008836&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-22,vol18_issue2,Allele imputation for the killer cell immunoglobulin-like receptor KIR3DL1/S1,Genelle F. Harrison; Laura Ann Leaton; Erica A. Harrison; Katherine M. Kichula; Marte K. Viken; Jonathan Shortt; Christopher R. Gignoux; Benedicte A. Lie; et al.,10.1371/journal.pcbi.1009059,35192601,,https://openalex.org/W4221066231,9,109,gold,https://doi.org/10.1371/journal.pcbi.1009059,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009059&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-18,vol18_issue2,Towards the prediction of non-peptidic epitopes,Paul Zierep; Randi Vita; Nina Blazeska; Aurélien F. A. Moumbock; Jason Greenbaum; Bjoern Peters; Stefan Günther,10.1371/journal.pcbi.1009151,35180214,,https://openalex.org/W4212901046,2,42,gold,https://doi.org/10.1371/journal.pcbi.1009151,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009151&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-14,vol18_issue2,Computational modelling of cell motility modes emerging from cell-matrix adhesion dynamics,Leonie van Steijn; Inge M. N. Wortel; Clément Sire; Loı̈c Dupré; Guy Théraulaz; Roeland M. H. Merks,10.1371/journal.pcbi.1009156,35157694,,https://openalex.org/W4220899762,34,69,gold,https://doi.org/10.1371/journal.pcbi.1009156,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009156&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-10,vol18_issue2,Combination and competition between path integration and landmark navigation in the estimation of heading direction,Sevan K. Harootonian; Arne D. Ekstrom; Robert C. Wilson,10.1371/journal.pcbi.1009222,35143474,,https://openalex.org/W4226153813,34,73,gold,https://doi.org/10.1371/journal.pcbi.1009222,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009222&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-17,vol18_issue2,Tool evaluation for the detection of variably sized indels from next generation whole genome and targeted sequencing data,Ning Wang; Vladislav Lysenkov; Katri Orte; Veli Kairisto; Juhani Aakko; Sofia Khan; Laura L. Elo,10.1371/journal.pcbi.1009269,35176018,,https://openalex.org/W4213328665,26,72,gold,https://doi.org/10.1371/journal.pcbi.1009269,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009269&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-07,vol18_issue2,INTEGRATE: Model-based multi-omics data integration to characterize multi-level metabolic regulation,Marzia Di Filippo; Dario Pescini; Bruno G. Galuzzi; Marcella Bonanomi; Daniela Gaglio; Eleonora Mangano; Clarissa Consolandi; Lilia Alberghina; et al.,10.1371/journal.pcbi.1009337,35130273,,https://openalex.org/W4220662588,69,75,gold,https://doi.org/10.1371/journal.pcbi.1009337,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009337&type=printable,yes,source_specific
PLOS Computational Biology,vol18_issue2,journal_issue,2022,2022-02-07,vol18_issue2,Quantifying cumulative phenotypic and genomic evidence for procedural generation of metabolic network reconstructions,Thomas J. Moutinho; Benjamin C. Neubert; Matthew L. Jenior; Jason A. Papin,10.1371/journal.pcbi.1009341,35130271,,https://openalex.org/W4220743479,9,38,gold,https://doi.org/10.1371/journal.pcbi.1009341,https://journals.plos.org/ploscompbiol/article/file?id=10.1371/journal.pcbi.1009341&type=printable,yes,source_specific
